booking_id,student_id,room_type,amenities,price_per_day,check_in_date,check_out_date,booking_date,stay_duration,lead_time,booking_status,season,day_of_week,is_academic_week
81b66951-4cdf-497f-8eca-2e96115db44f,0191d19d-c45c-4fbb-92ec-ac278ccc617e,Single,"Attach Bathroom, Kitchen",20057.2,2023-10-17,2023-10-27,2023-09-06,10,41,Confirmed,Vacation,Tuesday,1
65637d1f-5763-4902-9552-0712af92ef22,f5c9f459-9db1-4d5e-91a4-d796b9720eec,Double,"Attach Bathroom, Kitchen, Parking, A/C",22022.72,2022-05-22,2022-05-31,2022-03-30,9,53,Confirmed,Semester,Sunday,1
549c9eb9-31ab-4158-acf6-073bd500c147,ac273009-ec1a-46d3-9683-0783d5759337,Double,"Tiled Floor, Kitchen, Wi-Fi, Attach Bathroom",18013.08,2022-03-14,2022-04-11,2022-01-23,28,50,Confirmed,Vacation,Monday,0
091a5875-cc18-4d0e-b978-dc84ea89a979,27c7655a-7b43-4a72-a2c0-c475a54976d0,Double,"Wi-Fi, Parking, A/C, Tiled Floor",23138.09,2023-01-16,2023-01-26,2023-01-08,10,8,Confirmed,Semester,Monday,1
8976b471-dd7f-47d1-a45d-ef2675eb0e8f,c8b3815e-7664-4043-95c9-bf0fe55b93ad,Group,"Wi-Fi, Tiled Floor, A/C, Parking",16388.67,2023-06-19,2023-07-10,2023-05-03,21,47,Cancelled,Vacation,Monday,1
0e5779ec-be1a-470f-ad83-a4c869f8d3e4,90a014ab-4ca1-4abd-8565-0e0bd5c97d5d,Group,"Parking, Kitchen",12422.84,2023-10-31,2023-11-11,2023-09-25,11,36,Cancelled,Vacation,Tuesday,1
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,af7c7d2b-93d0-44e4-b550-b07e04cabb38,Group,"Wi-Fi, Kitchen, Tiled Floor, Parking",18303.31,2023-08-31,2023-09-14,2023-07-18,14,44,Cancelled,Vacation,Thursday,0
cbb86be0-e355-4636-aa8b-31f5ccae58fe,2638d8be-f838-43a2-90f3-56765a853cd8,Single,"Wi-Fi, A/C, Attach Bathroom",27368.91,2022-11-09,2022-12-08,2022-09-15,29,55,Cancelled,Vacation,Wednesday,0
fbce7087-56d2-414d-87fa-f6f7d73aae7b,d7a7e7b1-88c6-4063-a063-03ca600fc79c,Single,"Wi-Fi, Kitchen",21636.1,2022-09-18,2022-10-02,2022-08-06,14,43,Confirmed,Semester,Sunday,1
2ff8107a-63ba-4d86-9b0e-70ad922bda48,c847b130-dd56-430e-9de9-87a2985e7e89,Group,"Attach Bathroom, A/C",19646.75,2022-05-25,2022-06-05,2022-05-09,11,16,Confirmed,Semester,Wednesday,1
50830841-db9a-4eb7-b48c-531b4eeb87ff,69f35b2d-4580-4ac2-8818-c965b5b81351,Double,"A/C, Parking, Wi-Fi, Tiled Floor",23481.83,2023-09-13,2023-09-23,2023-08-07,10,37,Confirmed,Semester,Wednesday,1
5f2019ea-3cd6-4f5e-a086-44187f3ef59b,4d79132c-f362-4408-9457-530573b0220d,Group,"A/C, Wi-Fi",11258.02,2022-03-22,2022-03-26,2022-03-09,4,13,Confirmed,Vacation,Tuesday,0
1cbb304b-2ccd-42af-8d64-bb63866cfb2b,c71d4564-0992-4886-88f2-16c15fcc997d,Double,"Tiled Floor, A/C, Wi-Fi",21672.5,2022-07-17,2022-08-03,2022-06-17,17,30,Cancelled,Vacation,Sunday,0
8188de48-719b-4dd6-97b4-e75be9d18ec2,e7ab2ef7-7b8f-409a-8c8c-eba90662200c,Single,"A/C, Tiled Floor, Kitchen",29566.43,2022-06-10,2022-06-30,2022-06-06,20,4,Confirmed,Vacation,Friday,1
ec737598-5711-45fd-b0b1-b67b2771a422,860c7b68-dfb6-4a5f-bb81-41f07bc4d138,Group,"A/C, Wi-Fi, Kitchen, Attach Bathroom",10680.26,2023-02-03,2023-02-13,2023-01-24,10,10,Cancelled,Vacation,Friday,1
c4fcbb84-24ae-4bea-93cc-6b95c6895836,fb764637-d277-4b64-9927-03a7df2e37e7,Single,"Attach Bathroom, Kitchen, A/C",20934.8,2022-09-13,2022-09-29,2022-08-30,16,14,Cancelled,Semester,Tuesday,1
21f9c072-fe22-4ba1-ad3d-581e84222f58,75992b0a-095b-41d6-b97d-76173487246c,Double,"Wi-Fi, Parking",20173.71,2024-01-07,2024-01-29,2023-12-30,22,8,Confirmed,Semester,Sunday,1
1da76d69-85b8-44d4-9d64-3387b6b38fbc,0b458c23-eead-490c-8f9c-78bf010d583f,Single,"Kitchen, Wi-Fi, Tiled Floor, Attach Bathroom",28719.55,2022-12-19,2022-12-24,2022-10-29,5,51,Confirmed,Vacation,Monday,0
164a9b18-df33-44c6-9823-3b06d91ea7e6,0bcfd0fc-e3a1-4f97-b785-2ddb55527a3c,Group,"Wi-Fi, Kitchen",12899.91,2023-06-20,2023-07-02,2023-06-18,12,2,Cancelled,Vacation,Tuesday,1
bedcacb7-a8b3-41a0-8424-6277854494ab,c22ca6a8-93da-460d-85c1-44224ffebdfd,Group,"A/C, Wi-Fi, Kitchen",14023.84,2022-05-17,2022-06-01,2022-03-22,15,56,Confirmed,Semester,Tuesday,1
5225374a-35b8-426c-a462-ff64a38bbaa4,46d28109-495c-4ac8-b14a-abdd33579b27,Double,"Tiled Floor, A/C, Kitchen, Parking",19886.13,2022-10-11,2022-10-24,2022-08-31,13,41,Confirmed,Vacation,Tuesday,1
abcec90f-70ec-441b-85d5-601651b3ccf5,2851a8be-2639-4214-85cc-aa931e1e5d91,Double,"Attach Bathroom, Wi-Fi, Parking, A/C",22367.9,2023-03-16,2023-03-27,2023-02-18,11,26,Confirmed,Vacation,Thursday,0
9f795228-f553-4567-83e7-dd211d4d46d6,34e24142-1a35-4475-8399-7ac58f43a250,Group,"A/C, Kitchen",10554.67,2022-08-02,2022-08-24,2022-08-01,22,1,Confirmed,Vacation,Tuesday,0
4563abbe-5188-4a26-8ca3-3a5459ae7302,cdd3214c-b450-4610-b17a-a7a9243d116d,Single,"Wi-Fi, Kitchen, Attach Bathroom, A/C",20669.08,2023-04-25,2023-05-09,2023-02-26,14,58,Cancelled,Vacation,Tuesday,0
123cf911-2bd8-4d4d-beac-db2892f71993,56b7979e-e46a-4b42-9cfe-cbd84fb67094,Group,"Tiled Floor, Wi-Fi, Parking",12752.98,2022-10-08,2022-10-17,2022-08-09,9,60,Confirmed,Vacation,Saturday,1
076c108d-214c-47b1-8cfc-64207192e443,0ceaaf73-aced-4d55-a73e-2bc578822064,Single,"Wi-Fi, Kitchen, A/C, Attach Bathroom",22117.95,2023-04-13,2023-05-07,2023-02-24,24,48,Cancelled,Vacation,Thursday,0
6d2cdbf9-160b-4ed4-8dc5-d42e6233960a,989b68c0-b465-4027-add1-d45b6454a82a,Group,"Tiled Floor, Wi-Fi",16426.37,2022-04-21,2022-05-14,2022-03-24,23,28,Cancelled,Vacation,Thursday,0
b0ac0677-d60f-4680-a124-fdb297bedf31,5b0a31ea-9dc6-4783-b222-534db3099e0d,Single,"A/C, Tiled Floor, Parking, Kitchen",29549.13,2023-12-06,2023-12-15,2023-11-24,9,12,Cancelled,Vacation,Wednesday,0
b680873b-32b9-4542-9143-e0a25513b74f,889277fe-cf2e-45ef-abbe-274ac226ab53,Single,"Parking, Tiled Floor, Attach Bathroom",25970.23,2022-10-03,2022-11-01,2022-08-31,29,33,Cancelled,Vacation,Monday,1
c3b1927b-c178-4e77-ac3b-9258f943375e,17c95aaa-21bd-45eb-915a-a3c07737cfb5,Single,"Parking, Kitchen",23777.07,2022-05-01,2022-05-16,2022-03-03,15,59,Cancelled,Semester,Sunday,1
77e0ee02-b2d7-492a-ab70-bda9cd66d79d,af39f2ce-4f75-445a-b4a1-2a0d18e63a55,Single,"Attach Bathroom, Tiled Floor, Wi-Fi",28078.28,2023-10-22,2023-10-30,2023-09-24,8,28,Confirmed,Vacation,Sunday,1
7875b1c7-7724-4aa3-8438-eae0b5d0b595,24caf1b8-394a-47fd-b28b-f8463b504fda,Double,"Kitchen, Attach Bathroom",21561.05,2023-05-19,2023-05-27,2023-05-16,8,3,Confirmed,Semester,Friday,1
e9b14c76-420f-4eef-9def-eab9e54ca6ca,b319f18d-2ef0-4a1b-a45f-273c5d0b042d,Group,"Attach Bathroom, Tiled Floor, Wi-Fi, Kitchen",10068.24,2023-12-20,2024-01-07,2023-10-31,18,50,Cancelled,Vacation,Wednesday,0
dc5cd673-c9ed-46a6-9490-5f79aa4946f4,7ccd3dc0-740a-4bed-9323-8affe1e538a1,Single,"Parking, Attach Bathroom, A/C",27463.81,2023-12-29,2024-01-05,2023-12-14,7,15,Cancelled,Vacation,Friday,0
59f8068e-1ce6-4a9f-b9af-834810bbc60d,2bb9a661-d884-4354-b613-ef447a88f162,Double,"Tiled Floor, Attach Bathroom, A/C",24392.74,2022-02-05,2022-02-22,2022-01-24,17,12,Cancelled,Vacation,Saturday,1
931e1d4d-9abc-4859-993e-dc83c497d0a8,67db0943-1a59-43eb-8208-fd42209ce4a5,Group,"Attach Bathroom, Tiled Floor, A/C",14633.44,2022-09-22,2022-09-29,2022-08-08,7,45,Confirmed,Semester,Thursday,1
536c32d0-1b63-405f-8bf8-5149b6da99cd,cadcc10f-1228-430b-a642-72a28e5fd65f,Single,"A/C, Kitchen",28292.08,2023-10-09,2023-10-13,2023-09-28,4,11,Confirmed,Vacation,Monday,1
972d5d57-669b-4896-b602-72ba8862036f,3e628981-9ef1-474f-bd13-452669d75427,Double,"Tiled Floor, A/C, Parking, Wi-Fi",18365.7,2022-09-14,2022-09-18,2022-08-23,4,22,Cancelled,Semester,Wednesday,1
6241cba3-7b7c-47cc-b950-f7fa28b58db5,d05cc78d-354f-484e-9739-0b0310e94dce,Single,"Wi-Fi, Attach Bathroom, Kitchen, Tiled Floor",22332.41,2023-03-12,2023-03-21,2023-03-02,9,10,Cancelled,Vacation,Sunday,0
faeebacd-c8c8-4cf9-ae5f-bf719749d2b0,579a7954-c98e-4f5b-9134-c0b76f73573b,Group,"Attach Bathroom, A/C",12308.12,2023-08-13,2023-08-27,2023-06-24,14,50,Confirmed,Vacation,Sunday,0
a9a0f4ef-2c4f-4416-bc74-9c16b1b2b5f8,ee4d0dec-bd47-4885-93f0-e33fab6b3f08,Double,"Kitchen, Tiled Floor, A/C",17737.83,2023-03-01,2023-03-30,2023-02-27,29,2,Confirmed,Vacation,Wednesday,0
1d444351-7c93-4dc3-9635-212d92fe00e8,534bfa86-7681-4ad7-9898-6758979800c3,Single,"Attach Bathroom, Tiled Floor, A/C",22595.99,2023-07-29,2023-08-23,2023-07-07,25,22,Cancelled,Vacation,Saturday,0
2d19bd52-71f9-40e2-9270-1a5218ffd8ad,11d1ce50-67e2-489b-b4b4-c7044edb6dc8,Single,"Wi-Fi, Parking, Kitchen, A/C",28079.63,2023-05-01,2023-05-06,2023-03-08,5,54,Cancelled,Semester,Monday,1
98ae0666-d066-4d21-af7d-7f211bd6b03d,53d106cb-6100-4ffe-91e2-b878c576c26d,Group,"Tiled Floor, Kitchen, Parking, A/C",18793.2,2023-05-15,2023-05-23,2023-04-10,8,35,Confirmed,Semester,Monday,1
172d2bd0-0fbd-4c81-a900-8ecda51e01ad,e3239264-2390-4c1d-9129-1d1337b567b4,Single,"Wi-Fi, Tiled Floor, Parking, Attach Bathroom",22485.7,2023-02-14,2023-03-16,2023-01-19,30,26,Confirmed,Vacation,Tuesday,1
cf51a203-a2d9-49ba-8146-ed52e73bc913,a92f85fe-258f-4afc-81cf-d878000c14a5,Single,"A/C, Parking, Attach Bathroom",26261.9,2023-04-11,2023-04-16,2023-03-28,5,14,Cancelled,Vacation,Tuesday,0
63d5e750-4a9f-450e-8800-61b673f621a8,32173525-7279-401c-93f3-503d9d96232d,Single,"A/C, Attach Bathroom, Kitchen, Wi-Fi",23270.84,2022-05-11,2022-06-07,2022-04-26,27,15,Cancelled,Semester,Wednesday,1
4cbb7460-510c-4c48-a09e-f2a3ae77e249,adf792ff-e9c7-413a-8b5a-4d7791fda27f,Single,"Parking, Wi-Fi, Kitchen",22286.4,2022-06-28,2022-07-16,2022-06-09,18,19,Cancelled,Vacation,Tuesday,1
6f4a454f-efca-47ae-b17e-4a71eb22ec1d,5821b9f8-ea45-4afd-bb8a-61ebb7c12a4c,Double,"A/C, Kitchen, Tiled Floor, Wi-Fi",16745.49,2022-09-19,2022-10-11,2022-08-25,22,25,Confirmed,Semester,Monday,1
fc862110-9c8a-4872-8214-1a68952d986c,20a77d78-d8fe-48de-a779-7b5882ab23a0,Double,"Tiled Floor, Kitchen, Parking",16167.15,2022-03-30,2022-04-17,2022-03-11,18,19,Cancelled,Vacation,Wednesday,0
e6ace59a-5e85-443c-8ffa-23664b4fafaf,0037447f-0d99-4071-b7c8-435f8c83bc68,Double,"A/C, Kitchen",19423.33,2023-12-19,2024-01-12,2023-10-25,24,55,Cancelled,Vacation,Tuesday,0
5bf774cf-fa8b-4601-921c-e3158f5e248e,dd9d2e4d-483e-4d69-9c7a-bd161c153057,Double,"Attach Bathroom, Kitchen",20633.04,2023-07-11,2023-07-14,2023-07-01,3,10,Cancelled,Vacation,Tuesday,0
9714fadc-b3c4-4030-ae84-e8323c38c3f0,b636cc4c-5170-4a8a-a00e-0b6064eec4c1,Single,"Parking, Attach Bathroom",27274.23,2022-02-15,2022-03-16,2022-01-25,29,21,Cancelled,Vacation,Tuesday,1
8b8ce7be-6f68-4d65-a1ae-3f2167f1c18b,79912c51-2c64-4adf-a998-c8e1361241be,Double,"Tiled Floor, Wi-Fi, Parking, Attach Bathroom",20533.37,2022-11-24,2022-12-17,2022-10-25,23,30,Confirmed,Vacation,Thursday,0
d7e4527a-6274-4240-8e30-1bcc302fa247,6acff20f-d707-4b6d-9c3b-d3b5ecaadafb,Group,"A/C, Kitchen, Attach Bathroom",14179.65,2022-06-18,2022-07-12,2022-04-19,24,60,Confirmed,Vacation,Saturday,1
ab89736b-df6b-4b3f-bf59-477849d93a08,125df206-02f8-45f8-a260-01c62023fd4b,Single,"Parking, Tiled Floor, Wi-Fi, Kitchen",23732.15,2022-06-18,2022-07-13,2022-04-30,25,49,Cancelled,Vacation,Saturday,1
e288109d-b8a9-4014-a4dc-ea0704056d2b,f997f697-6fcd-4f50-a86d-e2517c98756f,Double,"Parking, Kitchen",24819.65,2023-05-21,2023-06-11,2023-05-19,21,2,Cancelled,Semester,Sunday,1
ce52309d-a46a-47c2-a320-de1615ac80e4,e4c1d210-74be-4b20-9c32-f8a06a7580e2,Single,"Parking, Attach Bathroom, Wi-Fi",26777.25,2022-05-27,2022-05-31,2022-04-16,4,41,Confirmed,Semester,Friday,1
6cfaf2dd-ee28-4ccd-9abb-e46bb2051cec,8269041a-7453-4044-ae07-336d9f8d367d,Group,"Attach Bathroom, A/C",18769.21,2023-09-26,2023-10-18,2023-09-05,22,21,Cancelled,Semester,Tuesday,1
627ca9f7-7336-4302-91f0-33748d532691,6cbdd931-2f90-4058-b9ca-28265af56a23,Single,"Tiled Floor, Attach Bathroom",21134.78,2022-11-28,2022-12-02,2022-11-26,4,2,Confirmed,Vacation,Monday,0
d8c823b0-7f87-46f1-93f3-c70201e6ee9a,80714c8a-b64e-46cf-bc9b-a542bb1d23a8,Double,"Kitchen, A/C, Attach Bathroom, Tiled Floor",16870.56,2023-04-20,2023-04-26,2023-04-15,6,5,Confirmed,Vacation,Thursday,0
938bd3f8-8bd1-4d4b-ad33-53fc692caaae,09b185d6-fa6d-41ee-8890-f5065df1bf6f,Double,"Attach Bathroom, A/C",23022.97,2022-08-26,2022-09-11,2022-07-29,16,28,Confirmed,Vacation,Friday,0
1cf8570b-5e5b-4ad8-b473-2eb67bb775d4,b0c46ddc-f634-41f8-bb45-bd9c948c7eb4,Group,"Kitchen, A/C, Tiled Floor",16660.21,2023-04-14,2023-04-24,2023-03-18,10,27,Confirmed,Vacation,Friday,0
86c2ad8f-bb36-47b0-baed-6f49245fd841,c02627d1-fbd1-40c0-9bfe-679afbcbd6ec,Group,"Tiled Floor, A/C, Kitchen",17199.38,2022-04-26,2022-05-19,2022-03-04,23,53,Cancelled,Vacation,Tuesday,0
14072edb-8456-4e4f-b706-1136478817ec,16a46b83-9c2d-4672-a3d1-803c85fab5ea,Single,"Tiled Floor, Attach Bathroom, A/C",23394.37,2023-09-13,2023-09-21,2023-08-28,8,16,Cancelled,Semester,Wednesday,1
a9eaa9ff-bddf-4416-a173-1ed878f2961c,af1f798c-13fd-4d26-ab31-0bfef5dd7f92,Double,"A/C, Wi-Fi",16315.76,2022-07-25,2022-08-15,2022-07-10,21,15,Cancelled,Vacation,Monday,0
4ffffb59-9462-4786-8c50-2a898a08d40e,57f2a45f-e751-4d4b-8d82-9d529cf021b8,Group,"Kitchen, Tiled Floor, A/C, Parking",16079.98,2023-06-18,2023-06-24,2023-05-08,6,41,Confirmed,Vacation,Sunday,1
743b9f71-7807-4947-82c2-b367c74d8df0,92ef63c1-781f-4d3f-a7f3-39dc833de3ad,Group,"Wi-Fi, A/C, Kitchen, Parking",17902.22,2023-03-27,2023-04-01,2023-02-20,5,35,Cancelled,Vacation,Monday,0
f5e8a7e1-5a58-4b67-abc7-b63554de19cd,4a099088-4b6c-44e4-8c58-5b60fa4e8355,Double,"Parking, Kitchen, Wi-Fi, Tiled Floor",22996.86,2023-08-13,2023-08-26,2023-07-24,13,20,Cancelled,Vacation,Sunday,0
98feb4f3-ec40-495a-b1ee-df64090b23ed,c8f72c2d-ba1a-4160-8dd7-962bbfda55c9,Group,"A/C, Parking, Attach Bathroom, Tiled Floor",15289.99,2022-05-28,2022-06-13,2022-05-11,16,17,Confirmed,Semester,Saturday,1
79210c7c-a119-4eee-8fb9-130742ac66dc,0d36f5e4-92a6-43e6-ab48-c6e694010dfe,Group,"Parking, A/C",13086.08,2023-05-07,2023-05-27,2023-03-14,20,54,Confirmed,Semester,Sunday,1
bcc4f0db-cf13-4b3d-8ab0-5699fd888cbd,7c193e6f-496c-403a-86fd-01e69fd33d40,Group,"Tiled Floor, A/C",14411.15,2023-07-24,2023-08-18,2023-05-25,25,60,Cancelled,Vacation,Monday,0
d9f850e9-13ad-4ead-816e-bf3220775ce4,21ee0f6c-4086-49bb-8721-194bc8a4ae21,Double,"Attach Bathroom, Wi-Fi, Tiled Floor, A/C",18658.82,2022-03-28,2022-04-10,2022-03-06,13,22,Cancelled,Vacation,Monday,0
41c7d9b3-db9c-4b7c-8674-a0eb47edc6dd,9a940c6c-1c8e-406b-bdce-4d4d03a2cee9,Double,"Wi-Fi, Attach Bathroom",16049.05,2023-05-09,2023-06-05,2023-04-24,27,15,Confirmed,Semester,Tuesday,1
26b0d2c9-bd2c-44eb-977e-3f2ce8fe6095,cecea5d3-5ea9-49ef-b257-dcb6a8be6c80,Group,"Tiled Floor, Attach Bathroom, A/C, Parking",14293.03,2022-07-15,2022-08-03,2022-05-16,19,60,Cancelled,Vacation,Friday,0
3c775558-b365-4b7c-8853-bc5542e17302,8702f4ad-cca3-44c4-ae49-82cf7c239ebc,Single,"Tiled Floor, Kitchen",20675.83,2022-05-21,2022-05-31,2022-05-17,10,4,Cancelled,Semester,Saturday,1
159b558b-fbec-4ed8-97c4-e2c308789ef0,ef16d03b-9875-43c3-a523-52f6f7a3f6a6,Single,"Wi-Fi, Tiled Floor, Kitchen, A/C",26211.32,2023-11-16,2023-12-05,2023-11-01,19,15,Cancelled,Vacation,Thursday,0
c0b4f6d6-7ef6-475b-966d-e2a1277664d0,62173b7f-c536-42ce-a9b6-f3b7fe5b9fc9,Double,"Wi-Fi, Attach Bathroom, Tiled Floor, A/C",17957.33,2023-11-02,2023-11-22,2023-10-01,20,32,Confirmed,Vacation,Thursday,0
a33817fa-b9db-4388-b0af-f6eba9217ddc,bbff16e9-93e7-4893-b5fa-b5282ad3136f,Single,"Parking, Kitchen",23467.16,2022-07-23,2022-07-28,2022-07-04,5,19,Cancelled,Vacation,Saturday,0
43af6c46-a46b-4932-8de8-4b635856e1fc,0d722918-1db1-4e86-91cc-c8d3c1676505,Double,"Wi-Fi, Kitchen, Tiled Floor",20283.94,2023-11-10,2023-12-09,2023-10-16,29,25,Confirmed,Vacation,Friday,0
4d266574-79ea-4621-a614-23a776c9aeb2,c09f1c91-f2c0-40cf-bf03-b8c279ec958b,Group,"Tiled Floor, A/C, Parking",11460.86,2022-06-24,2022-07-22,2022-05-11,28,44,Cancelled,Vacation,Friday,1
aefa823b-613a-4ff9-bbd1-3a438853490b,433b66fc-797e-43e4-a3db-a8c8b4a2b699,Group,"Parking, A/C",13348.96,2024-01-17,2024-02-13,2023-12-18,27,30,Cancelled,Semester,Wednesday,1
030974c0-6f4a-4fcc-9eca-859887cb0e2a,72e5e892-cc1c-4204-ad5e-749b49ee4969,Single,"Wi-Fi, Attach Bathroom, Tiled Floor, Parking",22030.31,2022-05-13,2022-06-10,2022-04-23,28,20,Cancelled,Semester,Friday,1
87beb021-f636-44f5-90d0-f83dadb1be7a,18ecde2b-0a80-4167-b4b3-f20eaed0fb57,Double,"Kitchen, Tiled Floor, Parking",21926.92,2022-11-10,2022-11-26,2022-10-24,16,17,Confirmed,Vacation,Thursday,0
f4c873a7-5a94-4a40-a32e-3ab58802d74a,eb04cd29-9c48-4830-ae89-84f4d82010d1,Group,"Parking, Wi-Fi, A/C",19471.62,2024-01-07,2024-02-06,2023-12-14,30,24,Confirmed,Semester,Sunday,1
453417b5-55c0-4c8e-85c8-7f41dbbd3290,415e3805-1928-4ae5-8d64-9aff445fdde1,Double,"A/C, Tiled Floor, Attach Bathroom, Parking",19529.11,2023-06-27,2023-07-04,2023-05-22,7,36,Cancelled,Vacation,Tuesday,1
c5ed3982-760b-4673-a422-a73e958c9cfd,bbfbf76c-3de6-47f9-bfc4-6c0eacdfe0ff,Group,"Attach Bathroom, Wi-Fi",12917.88,2023-07-15,2023-07-23,2023-05-24,8,52,Confirmed,Vacation,Saturday,0
851b9860-31e6-4645-853f-4f7e96b6a287,fe43541a-b0b6-448c-ad7e-eff756604762,Double,"Wi-Fi, Attach Bathroom",23788.76,2023-06-22,2023-06-30,2023-06-06,8,16,Confirmed,Vacation,Thursday,1
ac3cbe34-02b5-4d3d-8c30-563f5032739c,030fe73e-1165-4cb3-94e9-9a65022b7e76,Single,"Kitchen, Tiled Floor, Parking",27294.67,2022-07-18,2022-07-27,2022-05-20,9,59,Cancelled,Vacation,Monday,0
af7ce609-1a99-4ae0-8677-b81d1902c93b,b9aa06f5-382b-4b11-99fc-faeb722944a9,Group,"Kitchen, Attach Bathroom, Parking",17347.07,2022-12-09,2022-12-16,2022-11-16,7,23,Cancelled,Vacation,Friday,0
06113bfe-08b6-461d-b16d-a914407c4370,f041e4f7-0e8f-400b-9789-76de9e90d107,Double,"Parking, Kitchen",24064.95,2022-08-15,2022-09-03,2022-08-09,19,6,Cancelled,Vacation,Monday,0
3781d306-d5e0-4664-a4db-04c8a8174c85,1f2da344-a359-4667-9971-4b2bf3533e8a,Double,"Wi-Fi, Attach Bathroom, A/C",17701.97,2023-06-04,2023-07-01,2023-04-07,27,58,Confirmed,Vacation,Sunday,1
db3fb4a2-161d-4acf-9eb6-d1f0f5321352,a8097a77-603e-4fef-a141-9a149accb00d,Group,"Tiled Floor, Wi-Fi, A/C",15298.33,2023-07-07,2023-07-28,2023-07-04,21,3,Confirmed,Vacation,Friday,0
cd9e84ec-90e9-4294-a5dd-2836e65fa9fa,1c6057fe-e560-4cfb-af4c-fefbf79828a2,Double,"Kitchen, Parking, Attach Bathroom",22737.24,2023-10-03,2023-10-14,2023-08-17,11,47,Confirmed,Vacation,Tuesday,1
778a669f-4b68-494d-80da-9c7d2f2bdc13,a3871e92-1362-4119-afa9-a0a3a9151364,Double,"A/C, Attach Bathroom",20635.15,2023-08-14,2023-08-18,2023-06-25,4,50,Confirmed,Vacation,Monday,0
c4f4b844-46c1-42a5-bec8-8839ec35c3de,aae6787e-e744-4a30-b135-6d676d4ec8a4,Group,"Tiled Floor, Attach Bathroom, Wi-Fi, A/C",11910.37,2023-01-11,2023-01-28,2022-12-19,17,23,Confirmed,Semester,Wednesday,1
29769b0f-41e0-4faf-92ca-9cedc5268f0f,c6f06a71-46fc-4ff2-92f1-78bdc7de01a9,Double,"Wi-Fi, Tiled Floor",21206.3,2023-09-24,2023-10-03,2023-08-21,9,34,Confirmed,Semester,Sunday,1
fef72410-5528-4c45-a37a-a99961ff1d9a,d013b7a3-f4a2-4332-821b-ecca0f6000f3,Double,"A/C, Tiled Floor",16950.52,2022-02-24,2022-03-02,2022-02-18,6,6,Confirmed,Vacation,Thursday,1
7de17a85-11c4-494a-b0c9-83362d8cc973,9c3cbe9d-335f-4d14-adb7-d4e4fabb6609,Group,"Parking, Kitchen, Wi-Fi",14110.62,2022-09-11,2022-09-21,2022-07-25,10,48,Cancelled,Semester,Sunday,1
1bc2197e-7df7-4791-a53e-62ba2dae62c0,6e66a273-c4ca-40d7-8a66-de6724d4d5a3,Group,"Attach Bathroom, Parking",15650.85,2022-12-02,2022-12-10,2022-11-01,8,31,Confirmed,Vacation,Friday,0
e9a0c20d-1b33-4e43-a4b1-cf6a9d2ce51b,1a71064d-424d-4430-b724-79b7710b7fa9,Double,"Parking, Attach Bathroom, A/C, Kitchen",16023.86,2022-08-02,2022-08-18,2022-06-19,16,44,Confirmed,Vacation,Tuesday,0
ba40662f-9243-4301-9206-8ad612aada4b,04cdc4e8-7225-439d-86f9-03cf40271514,Double,"Wi-Fi, Attach Bathroom, Tiled Floor, A/C",17000.77,2022-02-15,2022-02-28,2022-01-28,13,18,Confirmed,Vacation,Tuesday,1
a3ed033a-a722-4ea2-a61b-50487f695b97,aa239ba2-09af-4883-aed2-1f940038dc84,Double,"Tiled Floor, Wi-Fi, A/C",22814.72,2023-11-29,2023-12-04,2023-11-28,5,1,Confirmed,Vacation,Wednesday,0
546fcba3-b336-4143-a6cf-bf5144352e6f,00f2baa4-931b-4fae-a42e-3a16e79503fb,Double,"Parking, Attach Bathroom",23451.32,2022-11-07,2022-12-07,2022-10-31,30,7,Cancelled,Vacation,Monday,0
7d9d2b3b-c55f-4445-b09e-0302b525a4d9,d8139af7-6766-437b-afa1-79a57a675870,Double,"Tiled Floor, Attach Bathroom",20114.34,2023-03-17,2023-03-22,2023-02-05,5,40,Cancelled,Vacation,Friday,0
11f20d9b-c90e-4689-8ff1-4c0ec7eb7d43,62699a44-00d8-4046-b9d1-19508a45e02e,Double,"Wi-Fi, Attach Bathroom, Parking, Kitchen",15935.91,2023-09-16,2023-10-10,2023-07-20,24,58,Cancelled,Semester,Saturday,1
1f0733df-7b68-4323-87a2-ee6fd166eb08,fdd99681-ef5e-4ca5-8909-b0039136e530,Double,"Tiled Floor, A/C",22262.58,2023-07-29,2023-08-16,2023-06-20,18,39,Cancelled,Vacation,Saturday,0
668eb10e-4d86-4412-ae8c-c97b555c4e18,f5757b77-ff3c-4d4e-a1dc-9cab0e213ce5,Group,"A/C, Kitchen, Parking",19012.36,2022-10-21,2022-10-28,2022-10-06,7,15,Confirmed,Vacation,Friday,1
da74a056-88dd-44cc-9d87-edd21735f36b,d757ad38-1498-40dd-970e-5af5f5ff3705,Single,"Tiled Floor, Parking",25531.16,2023-07-10,2023-07-24,2023-05-18,14,53,Cancelled,Vacation,Monday,0
a5d5bbf9-4a3a-4b3a-8439-dfcfc2ad0d97,0a119bac-8df2-4ad5-ad36-db7e33ffb402,Group,"Tiled Floor, Parking, A/C, Wi-Fi",17558.02,2023-01-10,2023-02-06,2022-12-24,27,17,Confirmed,Semester,Tuesday,1
b225574e-4c82-4445-b0e5-9543a925de85,a1701e8e-1b55-4618-a57e-72d363dde733,Single,"Kitchen, Tiled Floor, Parking",21226.88,2022-11-13,2022-12-12,2022-10-26,29,18,Confirmed,Vacation,Sunday,0
